,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140,Var141,Var142,Var143,Var144,Var145,Var146,Var147,Var148,Var149,Var150,Var151,Var152,Var153,Var154,Var155,Var156,Var157,Var158,Var159,Var160,Var161,Var162,Var163,Var164,Var165,Var166,Var167,Var168,Var169,Var170,Var171,Var172,Var173,Var174,Var175,Var176,Var177,Var178,Var179,Var180,Var181,Var182,Var183,Var184,Var185,Var186,Var187,Var188,Var189,Var190,Var191,Var192,Var193,Var194,Var195,Var196,Var197,Var198,Var199,Var200,Var201,Var202,Var203,Var204,Var205,Var206,Var207,Var208,Var209,Var210,Var211,Var212,Var213,Var214,Var215,Var216,Var217,Var218,Var219,Var220,Var221,Var222,Var223,Var224,Var225,Var226,Var227,Var228,Var229,Var230,target
38442,,,,,,7.0,7.0,,,,,,484.0,,,,,,,,0.0,0.0,,,0.0,,,38.72,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,0.0,,,,,,4.183081,,,,,,,,18.0,,,,,,,,154,14.0,,0.0,,0.0,,,5279.01,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-3138616.0,,,,,,5.0,,,,0.0,,2754.0,-20.0,,,,,,0.0,0.0,0.0,,,,,,60.0,,,0.0,0.0,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,252.0,,,M5vt0Gdc_a,2Knk1KF,,taul,1K8T,0Xwj,SY4EQZQ,nQUAYOBYRN,_VHS0rA,,VkuP,HLqf,cyKH,sJzTlal,IYzP,me75fM6ugJ,sBgB,,g5HH,L84s,XfqtO3UdzaXh_,,FhzGE01,,XTbIt4R,em7_,cJvF,AU8_WTd,vU6NT4W,oslk,Oh06Kfh,jySVZNlOJy,,,me1d,RAYp,TCU50_Yjmm6GIBZ0lL_,,,-1
22384,,,,,,560.0,0.0,,,,,,0.0,,,,,,,,104.0,130.0,,0.0,56.0,,,186.64,,,,,,,0.0,,,830868.0,,,,,,0.0,,,,,,,,,,,,,1.113224,,,,,,,,9.0,,,,,,,3.0,28,0.0,,1897400.0,,0.0,,,200893.2,,15.0,,2.0,,,,,,,,,152673.0,,,,,,,,,,,,,,,32.0,,,48.0,-267004.0,,,,,,510.0,,,,12.0,,0.0,4.0,,,,,,0.0,2860840.0,1009932.0,,,,,,0.0,,,0.0,18.0,,,,,0.0,,,,6648320.0,,,,,,,14.0,,,518400.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,etYt0G8EIb,RO12,,taul,1K8T,0Xwj,K7q6hIp,Hz673939hbJdw,,,Ei_T,HLqf,k13i,VpdQ,IYzP,DHn_WUyBhW_whjA88g9bvA64_,sBgB,,uKAI,L84s,CrNX,,,,NGZ_12K,inEN,cJvF,FzaX,2DU0qVH,d0EEeJi,nLpCvKT,LM8l689qOp,,,fKCe,nIGXDli,F2FyR07IdsN7I,,,1
14242,,,,,,1232.0,7.0,,,,,,1452.0,,,,,,,,128.0,160.0,,0.0,0.0,,,220.08,,,,,,,0.0,,,9600840.0,,,,,,0.0,,,,,,,,,,,,,3.953642,,,,,,,,9.0,,,,,,,,172,0.0,,1382400.0,,0.0,,,131188.2,,35.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,16.0,117538.0,,,,,,1000.0,,,,114.0,,2988.0,-22.0,,,,,,0.0,1364485.0,0.0,,,,,,1005.0,,,0.0,18.0,,,,,0.0,,,,10602560.0,,,,,,,8.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,DHeTmBftjz,2Knk1KF,SEuy,taul,1K8T,lK27,fhk21Ss,r83_sZi,3d6xAhN,smXZ,dadT,9_Y1,4N0K,VpdQ,wMei,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,Mtgm,TVE1uh4F_wOi_,,Cw0VzFD,,CWN0VD0,nHKS,UYBR,FzaX,4UxGlow,zCkv,catzS2D,jySVZNlOJy,,kG3k,Qu4f,ZI9m,TCU50_Yjmm6GIBZ0lL_,mj86,,-1
10002,,,,,0.0,,,,,0.0,,,,,,179.44,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.117069,,,0.0,,,,,,,0.0,,0.0,0.0,0.0,,10,,,,,,,0.0,,,,,,,,,,,0.0,,2.0,,,,0.0,,,,,,0.0,,,,0.0,,,,0.0,,-1057180.0,,,,,,,0.0,,,,,,-14.0,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,348.0,,,GcUt0G8rTN,RO12,,taul,1K8T,0Xwj,LTInfva,hm7ArlgaYT5V2,,,Rvdz,HLqf,k13i,VpdQ,,me75fM6ugJ,sBgB,,uKAI,Mtgm,NhsEn4L,KdSa,,,7WwOAni,C9df,UYBR,FzaX,_lw8jNM,oslk,n7PqCcD,LM8l689qOp,,,fKCe,RAYp,F2FyR07IdsN7I,,,-1
16272,,,,,,868.0,7.0,,,,,,4480.0,,,,,,,,140.0,175.0,,2.0,32.0,,,335.76,,,,,,,0.0,,,4752126.0,,,,,,0.0,,,,,,,,,,,,,2.391156,,,,,,,,9.0,,,,,,,3.0,144,84.0,,3168080.0,,0.0,,,214457.1,,15.0,,2.0,,,,,,,,,27009.0,,,,,,,,,,,,,,,32.0,,,40.0,152322.8,,,,,,510.0,,,,60.0,,3033.0,34.0,,,,,,0.0,4585095.0,587064.0,,,,,,840.0,,,0.0,9.0,,,,,554414.0,,,,10861560.0,,,,,,,24.0,,,475212.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,xOXTmBtFkL,2Knk1KF,,taul,1K8T,hAOr,PHNvXy8,C_u8_AlBK7,cn3S_Nm,,JUA9,9_Y1,47ra,sJzTlal,hAFG,NKv3VA1BpP,sBgB,,uKAI,L84s,Ie_5MZs,,RpfNvJ1,,CWNY2py,UeEv,cJvF,FzaX,UF16siJ,zCkv,APgdzOv,jySVZNlOJy,,ELof,rgKb,6fzt,Zy3gnGM,am7c,,-1
22278,,,,,,266.0,0.0,,,,,,0.0,,,,,,,,148.0,185.0,,2.0,56.0,,,312.24,,,,,,,0.0,,,2583264.0,,,,,,0.0,,,,,,,,,,,,,6.625721,,,,,,,,9.0,,,,,,,,16,0.0,,2562480.0,,0.0,,,75235.5,,25.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,40.0,452152.0,,,,,,1290.0,,,,42.0,,0.0,4.0,,,,,,0.0,4160705.0,957368.0,,,,,,0.0,,,0.0,0.0,,,,,554428.0,,,,10453080.0,,,,,,,22.0,,,950478.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,oyGrjIXt5a,RO12,,taul,1K8T,IvdZ,59YAEa8,tuCIAZYjfE1L3,,,PNGd,9_Y1,WIr3,09_Q,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,NGZxnJM,jw4c,cJvF,,P2HoOXS,oslk,JcM52bd,,,,5Acm,RAYp,F2FyR07IdsN7I,,,-1
4998,,,,,,1092.0,7.0,,,,,,2504.0,,,,,,,,172.0,215.0,,4.0,56.0,,,233.44,,,,,,,0.0,,,3439842.0,,,,,,0.0,,,,,,,,,,,,,4.277932,,,,,,,,9.0,,,,,,,3.0,58,0.0,,767192.0,,0.0,,,172188.6,,15.0,,10.0,,,,,,,,,52548.0,,,,,,,,,,,,,,,40.0,,,24.0,-99.1428,,,,,,580.0,,,,72.0,,30834.0,4.0,,,,,,0.0,4244985.0,819488.0,,,,,,385.0,,,0.0,9.0,,,,,50561.0,,,,9224320.0,,,,,,,26.0,,,1598538.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,222.0,,,639qrQK2Mx,RO12,,taul,1K8T,FPxv,0Vr7wZ4,7dpqHkbeHw,CuQsS6f,,ihqY,9_Y1,15m3,sJzTlal,43pnToF,Kxdu,kIsH,,uKAI,L84s,FMSzZ91zL2,,7ly9Nec,,TDcEYQ6,kkIW,cJvF,FzaX,XbZitea,zCkv,DHPNgqU,LM8l689qOp,,ELof,FSa2,6fzt,SbOd7O8ky1wGNxp0Arj0Xs,mj86,,-1
17665,,,,,,847.0,7.0,,,,,,880.0,,,,,,,,132.0,165.0,,2.0,32.0,,,420.88,,,,,,,5.0,,,4765920.0,,,,,,0.0,,,,,,,,,,,,,4.993164,,,,,,,,18.0,,,,,,,3.0,172,0.0,,1267232.0,,0.0,,,192297.3,,20.0,,4.0,,,,,,,,,130593.0,,,,,,,,,,,,,,,24.0,,,16.0,3199.0,,,,,,580.0,,,,66.0,,13446.0,-24.0,,,,,,8.0,3344330.0,616606.0,,,,,,2260.0,,,0.0,36.0,,,,,554414.0,,,,9589520.0,,,,,,,20.0,,,950424.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,Iskvyx875g,rEUOq2QD1qfkRr6qpua,,taul,1K8T,487l,fhk21Ss,_jTP8ioIlJ,feRVYKX,,Z4w0,9_Y1,MBhA,VpdQ,hzlB,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,Mtgm,XfqtO3UdzaXh_,,ojYHmrs,,_JdH8mF,_AeM,UYBR,FzaX,4UxGlow,oslk,catzS2D,LM8l689qOp,,ELof,WqMG,ZI9m,ib5G6X1eUxUn6,mj86,,-1
25124,,,,,,84.0,0.0,,,,,,0.0,,,,,,,,280.0,350.0,,2.0,40.0,,,166.56,,,,,,,5.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,5.21427,,,,,,,,9.0,,,,,,,3.0,14,0.0,,521816.0,,0.0,,,11554.98,,0.0,,8.0,,,,,,,,,210729.0,,,,,,,,,,,,,,,16.0,,,64.0,-51620.0,,,,,,350.0,,,,0.0,,0.0,4.0,,,,,,8.0,1006385.0,3046.0,,,,,,0.0,,,0.0,0.0,,,,,17962.0,,,,1078464.0,,,,,,,106.0,,,9534.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,414.0,,,AUUt0GoOh3,RO12,,taul,1K8T,lK27,My6r5B6,r83_sZi,,,Ed7R,9_Y1,rGJy,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAja5EA,WxLD,UYBR,FzaX,WWmDBnE,oslk,CR7p_o3,LM8l689qOp,,,Qu4f,RAYp,F2FyR07IdsN7I,,,-1
12187,,,,,,588.0,0.0,,,,,,0.0,,,,,,,,112.0,140.0,,2.0,160.0,,,186.64,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,4.914762,,,,,,,,9.0,,,,,,,3.0,28,0.0,,258616.0,,0.0,,,14108.7,,0.0,,8.0,,,,,,,,,113259.0,,,,,,,,,,,,,,,24.0,,,24.0,-91532.4,,,,,,560.0,,,,0.0,,0.0,,,,,,,8.0,36950.0,397642.0,,,,,,0.0,,,0.0,9.0,,,,,198905.0,,,,1137608.0,,,,,,,2.0,,,275184.0,,,,,,,,,,0.0,,,,,,,,7.0,,,,,,,,,,,xOXr4RXktW,RO12,,taul,1K8T,ChAX,2cBcOqO,glRbITbnHQ,,,nozi,9_Y1,Zazx,VpdQ,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAja5EA,216U,cJvF,FzaX,IJRYlW4,oslk,_vt7kpB,LM8l689qOp,,,Xa3G,RAYp,F2FyR07IdsN7I,,,-1
35604,,,,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,0.0,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,1.135868,,,,,,,,9.0,,,,,,,,12,0.0,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-499272.0,,,,,,,,,,0.0,,0.0,-14.0,,,,,,8.0,0.0,0.0,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,7.0,,,,,,,,,,,HrWrjIXt5a,RO12,,taul,1K8T,0Xwj,nF7eEun,J_9JlXi,,,Y7X1,HLqf,xQ2A,VpdQ,,7M47J5GA0pTYIFxg5uy,sBgB,,uKAI,L84s,NhsEn4L,,,,kZJMl8Y,gvA6,UYBR,,ncu5xwf,z4pH,aK_1S5l,,,,5Acm,ZI9m,F2FyR07IdsN7I,,,1
25290,,,,,,3206.0,7.0,,,,,,2632.0,,,,,,,,616.0,770.0,,8.0,368.0,,,166.56,,,,,,,0.0,,,36114.0,,,,,,0.0,,,,,,,,,,,,,4.657765,,,,,,,,9.0,,,,,,,,116,553.0,,2221384.0,,0.0,,,21527.82,,0.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,160.0,-24861.84,,,,,,1925.0,,,,84.0,,1458.0,,,,,,,0.0,2980210.0,362518.0,,,,,,2110.0,,,0.0,27.0,,,,,818041.0,,,,4414080.0,,,,,,,132.0,,,255144.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,270.0,,,bZkvyxLkBI,RO12,SEuy,taul,1K8T,0Xwj,iJzviRg,yLQyIih7V8,9_W519F,smXZ,8NgO,HLqf,FbIm,09_Q,wMei,7M47J5GA0pTYIFxg5uy,sBgB,,uKAI,L84s,WsRVNrF85oPU_,,Wu5PVob,,teA1jmp,5oGC,UYBR,FzaX,ch2oGfM,zCkv,P6pu4Vl,LM8l689qOp,,kG3k,xb3V,ZI9m,R4y5gQQWY8OodqDV,am7c,,-1
29070,,,,,,1344.0,14.0,,,,,,304.0,,,,,,,,144.0,180.0,,0.0,8.0,,,301.6,,,,,,,0.0,,,9311580.0,,,,,,0.0,,,,,,,3507.44,,,,,,0.7051912,,,,,,,,36.0,,,,,,,3.0,42,0.0,,733160.0,,0.0,,,119136.9,,45.0,,0.0,,,,,,,,,198.0,,,,,,,,,,,,,,,40.0,,,16.0,112138.8,,,,,,1775.0,,,,108.0,,20889.0,,,,,,,0.0,1463415.0,62750.0,,,,,,1155.0,,,0.0,27.0,,,,,0.0,,,,10771280.0,,,,,,,12.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,270.0,,,Mtpt0G8EIb,RO12,,taul,1K8T,TyGl,cmPnuwV,76j2P_OLn0,,,ID43,9_Y1,k13i,VpdQ,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,kZJtVhC,g2AX,UYBR,FzaX,efg87dl,oslk,_JxAGfT,M_8D,,,fKCe,RAYp,F2FyR07IdsN7I,,,-1
13660,,,,,,385.0,0.0,,,,,,0.0,,,,,,,,40.0,50.0,,0.0,16.0,,,186.64,,,,,,,0.0,,,3661992.0,,,,,,0.0,,,,,,,,,,,,,2.843837,,,,,,,,9.0,,,,,,,,22,0.0,,1253872.0,,0.0,,,221881.2,,10.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,16.0,-15328.72,,,,,,380.0,,,,12.0,,0.0,-2.0,,,,,,0.0,4429340.0,2032140.0,,,,,,0.0,,,0.0,9.0,,,,,0.0,,,,11648560.0,,,,,,,4.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,132.0,,,AUUt0GoOh3,RO12,,taul,1K8T,G6s_,jCepSrJ,xunBDW1,,,K48A,9_Y1,C7DI,VpdQ,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,TDcwKda,_S2j,cJvF,qxDb,Oy_RPEi,oslk,FS4qjNq,jySVZNlOJy,,,Qu4f,RAYp,F2FyR07IdsN7I,,,-1
4168,,,,,,2191.0,7.0,,,,,,0.0,,,,,,,,1268.0,1585.0,,2.0,120.0,,,286.96,,,,,,,0.0,,,4100130.0,,,,,,0.0,,,,,,,,,,,,,0.3343303,,,,,,,,9.0,,,,,,,,54,0.0,,1230496.0,,0.0,,,44548.2,,40.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,,176.0,,,72.0,-151621.2,,,,,,2710.0,,,,816.0,,6354.0,28.0,,,,,,0.0,2031385.0,365096.0,,,,,,25.0,,,0.0,0.0,,,,,26971.0,,,,7425800.0,,,,,,,276.0,,,394362.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,oBXrjIQq3d,RO12,SEuy,taul,1K8T,WkTj,nP4EpOk,Cy0RhGn,MRmxq9l,smXZ,9Vmd,9_Y1,RVjC,VpdQ,IYzP,me75fM6ugJ,kIsH,,7A3j,L84s,NhsEn4L,,qVWR2Gn,,kZJtVhC,OtII,UYBR,,82JTbnP,oslk,bIKwXmR,,,kG3k,FSa2,RAYp,F2FyR07IdsN7I,am7c,,-1
23269,,,,,,385.0,14.0,,,,,,808.0,,,,,,,,24.0,30.0,,0.0,8.0,,,212.24,,,,,,,0.0,,,224712.0,,,,,,0.0,,,,,,,52594.16,,,,,,5.612262,,,,,,,,18.0,,,,,,,,158,28.0,,5470184.0,,0.0,,,260621.7,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,16.0,-72698.4,,,,,,65.0,,,,6.0,,1620.0,-30.0,,,,,,0.0,5607250.0,422496.0,,,,,,175.0,,,0.0,18.0,,,,,0.0,,,,8215680.0,,,,,,,4.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,Iskvyx875g,5QKIjwyXr4MCZTEp7uAkS8PtBLcn,SEuy,taul,1K8T,lK27,fqeOwLG,IoHJXfdMCA,dllqrAT,smXZ,JM2c,9_Y1,MBhA,09_Q,IYzP,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,L84s,Yp0FSqmQ6uX0MidJVtxn3DSSj,,jQ7vdta,,beKRNOf,5smi,UYBR,FzaX,fxJmel6,zCkv,WfsWw2A,LM8l689qOp,,kG3k,WqMG,ZI9m,iyHGyLCEkQ,mj86,,-1
7172,,,,,,2135.0,7.0,,,,,,0.0,,,,,,,,320.0,400.0,,4.0,88.0,,,233.44,,,,,,,0.0,,,19824.0,,,,,,0.0,,,,,,,,,,,,,3.645375,,,,,,,,9.0,,,,,,,3.0,74,0.0,,345648.0,,0.0,,,5530.74,,10.0,,14.0,,,,,,,,,174642.0,,,,,,,,,,,,,,,88.0,,,128.0,-57900.0,,,,,,1360.0,,,,18.0,,171.0,,,,,,,0.0,611875.0,133264.0,,,,,,65.0,,,0.0,9.0,,,,,33572.0,,,,1066236.0,,,,,,,82.0,,,170532.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,366.0,,,HYTrjIK12c,RO12,SEuy,taul,1K8T,pGTb,3fI4jEC,sLarhXg,3U72uFv,smXZ,gBL1,9_Y1,7WNq,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,nrmLtdA,,mAja5EA,31LB,UYBR,FzaX,pHXYlW4,oslk,wYv2Oqu,LM8l689qOp,,kG3k,WqMG,RAYp,F2FyR07IdsN7I,mj86,,1
5485,,,,,,231.0,0.0,,,,,,0.0,,,,,,,,20.0,25.0,,0.0,0.0,,,186.64,,,,,,,0.0,,,4382436.0,,,,,,0.0,,,,,,,,,,,,,0.4708396,,,,,,,,9.0,,,,,,,3.0,20,0.0,,0.0,,0.0,,,257297.7,,5.0,,0.0,,,,,,,,,1215.0,,,,,,,,,,,,,,,0.0,,,0.0,460728.0,,,,,,330.0,,,,12.0,,0.0,4.0,,,,,,0.0,6048000.0,0.0,,,,,,0.0,,,0.0,9.0,,,,,0.0,,,,8605520.0,,,,,,,4.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,150.0,,,V8lBcmz45j,RO12,,taul,1K8T,EJC9,xUTqnbN,KlOa2n0,,,QhIi,9_Y1,rzbc,09_Q,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAja5EA,Bm3Z,UYBR,FzaX,LwGVino,oslk,xYH_Q4n,LM8l689qOp,,,Qcbd,RAYp,F2FyR07IdsN7I,,,-1
7076,,,,,,749.0,7.0,,,,,,6812.0,,,,,,,,212.0,265.0,,18.0,88.0,,,222.8,,,,,,,0.0,,,752286.0,,,,,,0.0,,,,,,,,,,,,,6.750694,,,,,,,,9.0,,,,,,,3.0,168,224.0,,728776.0,,0.0,,,19644.36,,0.0,,12.0,,,,,,,,,527976.0,,,,,,,,,,,,,,,96.0,,,128.0,47648.4,,,,,,600.0,,,,60.0,,11844.0,-30.0,,,,,,0.0,301970.0,213842.0,,,,,,4100.0,,,0.0,27.0,,,,,112091.0,,,,1672584.0,,,,,,,20.0,,,206118.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,bZkvyxLkBI,2Knk1KF,SEuy,taul,1K8T,lK27,fqeOwLG,EXpWEXgaYpMJ7,xICnC14,smXZ,ID_h,9_Y1,_r21,VpdQ,haYg,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,L84s,9pUnzWLbztKTo,,4BGiITa,,XTbWMnx,0XTA,cJvF,FzaX,fxJmel6,zCkv,WfsWw2A,LM8l689qOp,,xG3x,xb3V,ZI9m,iyHGyLCEkQ,am7c,,-1
21922,,,,,,840.0,14.0,,,,,,6012.0,,,,,,,,176.0,220.0,,0.0,72.0,,,220.08,,,,,,,0.0,,,2940768.0,,,,,,0.0,,,,,,,,,,,,,0.07690664,,,,,,,,18.0,,,,,,,6.0,176,56.0,,4838400.0,,0.0,,,207591.3,,10.0,,0.0,,,,,,,,,35037.0,,,,,,,,,,,,,,,32.0,,,56.0,185285.2,,,,,,610.0,,,,48.0,,17640.0,22.0,,,,,,0.0,6641650.0,115134.0,,,,,,5150.0,,,0.0,45.0,,,,,0.0,,,,10614520.0,,,,,,,36.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,HYTrjIK12c,LrdZy8QqgUfkVShG,,taul,1K8T,YVv3,fhk21Ss,COeL3MnlV_,,,iIrG,9_Y1,7WNq,09_Q,hAFG,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,,,_JdH8mF,BB1g,cJvF,FzaX,4UxGlow,oslk,catzS2D,M_8D,,,WqMG,ZI9m,ib5G6X1eUxUn6,am7c,,-1
39164,,,,0.0,,,,,,,,,,,,,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.2202521,,,,,,,,,,,,,,,,8,,,,,,,,,0.0,,,,,,5.0,,,,,,,,,,,0.0,,9.0,35.28,,,,0.0,,,,,,,-1531976.0,,,,0.0,,,,,,,1880.0,,4.0,8.0,7.0,,,,,,,317.94,,,0.0,,,,,,,6.0,,,,,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,,,,,2115.0,,,0.0,,,,,0.0,,,1410.0,,,,,,,,,r__I,avkq9ayfAo,RO12,,taul,1K8T,lK27,aoAMutf,9YuFlLzSEv,,,CqEk,9_Y1,QBpP,VpdQ,,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,NGZxnJM,ZmzZ,cJvF,,N0iD5lR,oslk,G8m0_1Y,,,,7P5s,RAYp,F2FyR07IdsN7I,,,-1
1944,,,,,,693.0,0.0,,,,,,48.0,,,,,,,,28.0,35.0,,6.0,0.0,,,206.64,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,3.797693,,,,,,,,9.0,,,,,,,,82,0.0,,802592.0,,0.0,,,18929.97,,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,40.0,-1754872.0,,,,,,165.0,,,,0.0,,37332.0,4.0,,,,,,0.0,158440.0,0.0,,,,,,0.0,,,0.0,0.0,,,,,666155.0,,,,610476.0,,,,,,,2.0,,,123642.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,51rt0G8rTN,RO12,SEuy,taul,1K8T,wOc1,xniu5tB,EXpWEXgaYpMJ7,cuDlBWi,smXZ,A6xB,9_Y1,k13i,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,Q2mRLNp,,mAjbk_S,g2AX,UYBR,FzaX,ie2oOXS,oslk,xwyAw04,LM8l689qOp,,kG3k,fKCe,RAYp,F2FyR07IdsN7I,am7c,,-1
21319,,,,,,378.0,14.0,,,,,,148.0,,,,,,,,60.0,75.0,,4.0,56.0,,,133.12,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,2.254006,,,,,,,,45.0,,,,,,,9.0,158,0.0,,73872.0,,0.0,,,5617.47,,0.0,,6.0,,,,,,,,,58911.0,,,,,,,,,,,,,,,24.0,,,32.0,4003.16,,,,,,190.0,,,,0.0,,14058.0,,,,,,,0.0,13840.0,15630.0,,,,,,355.0,,,0.0,18.0,,,,,17850.0,,,,98892.0,,,,,,,2.0,,,29436.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,639qrQK2Mx,2Knk1KF,SEuy,taul,1K8T,AnrR,MPSMkpB,ELRUn57,AXM_Yf5,smXZ,URxC,9_Y1,15m3,VpdQ,hAFG,me75fM6ugJ,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,GohLeC_,,_JdcICD,XAAi,UYBR,FzaX,ezqvEWW,oslk,f1AO_7b,LM8l689qOp,,xG3x,FSa2,RAYp,TCU50_Yjmm6GIBZ0lL_,am7c,,-1
13930,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,0.0,0.0,,,0.0,,,274.16,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,4.581713,,,,,,,,9.0,,,,,,,,12,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-224992.4,,,,,,0.0,,,,0.0,,0.0,-22.0,,,,,,8.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,7.0,,,,,,,,,,,CEat0G8rTN,RO12,,taul,1K8T,2Ix5,EQsMhNR,0xXG9BBylnX2D,,,2kDj,9_Y1,e7QV,09_Q,IYzP,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,mAja5EA,54Ak,UYBR,,KVX8iqZ,oslk,3A8Rt2K,,,,fKCe,RAYp,F2FyR07IdsN7I,,,-1
